Customer ID,Product,Month,Active Days,Sessions,Product Actions,Collaborators,Integrations Used
CUST06587,Confluence,2023-01,6,14,113,11,3
CUST06587,Confluence,2023-02,5,14,82,13,4
CUST06587,Confluence,2023-03,8,18,93,9,5
CUST06587,Confluence,2023-04,5,9,72,10,4
CUST06587,Confluence,2023-05,8,18,73,14,3
CUST06588,Trello,2023-01,9,19,68,8,1
CUST06588,Trello,2023-02,11,22,170,15,2
CUST06588,Trello,2023-03,10,22,157,9,5
CUST06588,Trello,2023-04,13,26,155,7,1
CUST06588,Trello,2023-05,11,22,72,7,2
CUST06589,Bitbucket,2023-01,12,26,200,18,3
CUST06589,Bitbucket,2023-02,12,22,138,8,2
CUST06589,Bitbucket,2023-03,13,24,148,13,4
CUST06589,Bitbucket,2023-04,14,25,172,9,1
CUST06589,Bitbucket,2023-05,9,18,105,15,5
CUST06590,Confluence,2023-01,9,16,108,12,3
CUST06590,Confluence,2023-02,7,15,81,12,4
CUST06590,Confluence,2023-03,5,9,55,14,0
CUST06590,Confluence,2023-04,7,12,79,6,3
CUST06590,Confluence,2023-05,5,10,57,8,3
CUST06591,Trello,2023-01,10,17,140,14,2
CUST06591,Trello,2023-02,4,9,61,11,2
CUST06591,Trello,2023-03,5,10,63,10,1
CUST06591,Trello,2023-04,3,8,38,6,2
CUST06591,Trello,2023-05,4,9,48,11,2
CUST06592,Jira,2023-01,15,29,215,7,4
CUST06592,Jira,2023-02,16,33,166,15,5
CUST06592,Jira,2023-03,17,35,213,7,6
CUST06592,Jira,2023-04,16,29,117,18,5
CUST06592,Jira,2023-05,15,30,98,11,5
CUST06593,Trello,2023-01,1,1,7,7,2
CUST06593,Trello,2023-02,5,13,54,5,1
CUST06593,Trello,2023-03,2,6,44,8,0
CUST06593,Trello,2023-04,4,9,34,9,0
CUST06593,Trello,2023-05,6,11,58,11,1
CUST06594,Loom,2023-01,2,6,48,7,0
CUST06594,Loom,2023-02,10,16,62,13,4
CUST06594,Loom,2023-03,9,16,72,6,1
CUST06594,Loom,2023-04,6,11,90,10,3
CUST06594,Loom,2023-05,4,10,54,8,2
CUST06595,Bitbucket,2023-01,10,24,143,18,4
CUST06595,Bitbucket,2023-02,9,23,139,11,4
CUST06595,Bitbucket,2023-03,9,21,178,15,2
CUST06595,Bitbucket,2023-04,9,22,80,16,2
CUST06595,Bitbucket,2023-05,13,23,100,13,3
CUST06596,Confluence,2023-01,11,19,133,6,1
CUST06596,Confluence,2023-02,9,22,92,17,2
CUST06596,Confluence,2023-03,8,16,105,9,4
CUST06596,Confluence,2023-04,10,19,127,7,2
CUST06596,Confluence,2023-05,8,14,62,10,2
CUST06597,Jira,2023-01,11,17,139,8,5
CUST06597,Jira,2023-02,8,21,90,8,2
CUST06597,Jira,2023-03,9,16,82,5,2
CUST06597,Jira,2023-04,7,16,135,9,4
CUST06597,Jira,2023-05,9,19,76,11,4
CUST06598,Jira,2023-01,8,20,131,10,3
CUST06598,Jira,2023-02,12,25,100,6,5
CUST06598,Jira,2023-03,14,24,190,19,3
CUST06598,Jira,2023-04,8,17,131,17,7
CUST06598,Jira,2023-05,13,25,180,19,3
CUST06599,Loom,2023-01,6,11,72,13,4
CUST06599,Loom,2023-02,5,9,34,6,5
CUST06599,Loom,2023-03,10,17,124,9,6
CUST06599,Loom,2023-04,7,13,85,16,3
CUST06599,Loom,2023-05,7,15,92,6,5
CUST06600,Confluence,2023-01,3,5,24,7,3
CUST06600,Confluence,2023-02,5,8,50,9,2
CUST06600,Confluence,2023-03,3,8,54,13,3
CUST06600,Confluence,2023-04,1,1,4,5,2
CUST06600,Confluence,2023-05,2,4,30,7,3
CUST06601,Jira,2023-01,5,9,44,5,3
CUST06601,Jira,2023-02,8,17,81,11,1
CUST06601,Jira,2023-03,4,10,32,12,3
CUST06601,Jira,2023-04,7,13,87,15,1
CUST06601,Jira,2023-05,5,11,82,14,4
CUST06602,Bitbucket,2023-01,4,10,67,12,6
CUST06602,Bitbucket,2023-02,6,10,47,14,3
CUST06602,Bitbucket,2023-03,4,8,48,7,7
CUST06602,Bitbucket,2023-04,4,11,80,16,5
CUST06602,Bitbucket,2023-05,5,11,69,7,4
CUST06603,Confluence,2023-01,6,10,69,16,1
CUST06603,Confluence,2023-02,7,15,49,10,3
CUST06603,Confluence,2023-03,9,15,98,9,3
CUST06603,Confluence,2023-04,6,10,59,13,0
CUST06603,Confluence,2023-05,7,17,126,6,1
CUST06604,Trello,2023-01,4,10,56,13,6
CUST06604,Trello,2023-02,8,14,69,5,8
CUST06604,Trello,2023-03,7,15,102,7,5
CUST06604,Trello,2023-04,9,17,140,13,6
CUST06604,Trello,2023-05,7,13,59,9,6
CUST06605,Bitbucket,2023-01,10,20,115,18,7
CUST06605,Bitbucket,2023-02,11,23,157,11,4
CUST06605,Bitbucket,2023-03,15,25,212,8,5
CUST06605,Bitbucket,2023-04,16,27,119,17,4
CUST06605,Bitbucket,2023-05,15,25,179,10,2
CUST06606,Trello,2023-01,10,17,71,9,1
CUST06606,Trello,2023-02,12,26,164,19,2
CUST06606,Trello,2023-03,13,22,111,17,1
CUST06606,Trello,2023-04,13,23,102,12,1
CUST06606,Trello,2023-05,7,17,135,9,1
CUST06607,Confluence,2023-01,9,20,127,12,8
CUST06607,Confluence,2023-02,15,25,206,15,4
CUST06607,Confluence,2023-03,10,19,115,9,6
CUST06607,Confluence,2023-04,14,24,83,13,5
CUST06607,Confluence,2023-05,9,21,131,15,6
CUST06608,Bitbucket,2023-01,10,25,188,9,4
CUST06608,Bitbucket,2023-02,13,23,82,11,2
CUST06608,Bitbucket,2023-03,10,21,92,17,4
CUST06608,Bitbucket,2023-04,11,21,143,9,5
CUST06608,Bitbucket,2023-05,13,24,81,6,4
CUST06609,Loom,2023-01,8,15,53,6,7
CUST06609,Loom,2023-02,8,18,71,8,5
CUST06609,Loom,2023-03,11,18,133,9,6
CUST06609,Loom,2023-04,9,19,131,15,7
CUST06609,Loom,2023-05,7,18,122,7,5
CUST06610,Loom,2023-01,2,4,15,5,2
CUST06610,Loom,2023-02,4,7,45,11,5
CUST06610,Loom,2023-03,2,5,22,6,4
CUST06610,Loom,2023-04,5,13,82,6,3
CUST06610,Loom,2023-05,5,9,68,7,2
CUST06611,Bitbucket,2023-01,12,21,93,9,4
CUST06611,Bitbucket,2023-02,11,21,121,12,3
CUST06611,Bitbucket,2023-03,13,23,120,11,3
CUST06611,Bitbucket,2023-04,8,21,89,17,3
CUST06611,Bitbucket,2023-05,9,15,101,6,2
CUST06612,Bitbucket,2023-01,7,11,46,12,4
CUST06612,Bitbucket,2023-02,10,18,120,9,3
CUST06612,Bitbucket,2023-03,6,11,40,5,3
CUST06612,Bitbucket,2023-04,14,23,75,13,2
CUST06612,Bitbucket,2023-05,11,20,157,11,3
CUST06613,Loom,2023-01,7,17,92,10,5
CUST06613,Loom,2023-02,9,18,76,12,4
CUST06613,Loom,2023-03,8,17,124,11,7
CUST06613,Loom,2023-04,8,14,68,5,6
CUST06613,Loom,2023-05,7,16,89,15,4
CUST06614,Trello,2023-01,3,7,44,14,2
CUST06614,Trello,2023-02,1,2,15,4,1
CUST06614,Trello,2023-03,4,10,84,11,2
CUST06614,Trello,2023-04,3,8,55,8,1
CUST06614,Trello,2023-05,4,6,35,13,1
CUST06615,Jira,2023-01,17,39,304,13,6
CUST06615,Jira,2023-02,16,34,267,11,9
CUST06615,Jira,2023-03,23,37,274,12,5
CUST06615,Jira,2023-04,17,42,190,9,5
CUST06615,Jira,2023-05,20,35,287,11,3
CUST06616,Confluence,2023-01,10,18,144,6,2
CUST06616,Confluence,2023-02,10,24,87,16,3
CUST06616,Confluence,2023-03,13,21,122,9,4
CUST06616,Confluence,2023-04,8,19,65,10,5
CUST06616,Confluence,2023-05,11,18,106,7,2
CUST06617,Trello,2023-01,14,32,135,8,4
CUST06617,Trello,2023-02,15,29,215,7,3
CUST06617,Trello,2023-03,15,26,91,17,3
CUST06617,Trello,2023-04,20,38,172,10,4
CUST06617,Trello,2023-05,14,35,191,13,0
CUST06618,Confluence,2023-01,11,23,167,16,4
CUST06618,Confluence,2023-02,13,23,91,17,4
CUST06618,Confluence,2023-03,11,19,89,11,4
CUST06618,Confluence,2023-04,12,20,143,10,6
CUST06618,Confluence,2023-05,14,33,223,13,5
CUST06619,Confluence,2023-01,1,3,21,6,2
CUST06619,Confluence,2023-02,4,8,59,11,1
CUST06619,Confluence,2023-03,5,9,47,12,2
CUST06619,Confluence,2023-04,1,2,12,6,2
CUST06619,Confluence,2023-05,2,5,40,12,1
CUST06620,Bitbucket,2023-01,8,16,103,17,4
CUST06620,Bitbucket,2023-02,3,8,30,12,5
CUST06620,Bitbucket,2023-03,8,18,102,16,4
CUST06620,Bitbucket,2023-04,10,16,86,9,6
CUST06620,Bitbucket,2023-05,3,8,55,8,5
CUST06621,Trello,2023-01,6,15,96,17,2
CUST06621,Trello,2023-02,4,8,52,15,3
CUST06621,Trello,2023-03,6,14,96,6,2
CUST06621,Trello,2023-04,6,12,86,17,1
CUST06621,Trello,2023-05,4,9,45,7,5
CUST06622,Jira,2023-01,5,12,85,10,0
CUST06622,Jira,2023-02,2,6,20,7,0
CUST06622,Jira,2023-03,3,5,27,7,0
CUST06622,Jira,2023-04,4,7,23,12,2
CUST06622,Jira,2023-05,6,11,75,9,1
CUST06623,Trello,2023-01,12,32,173,15,3
CUST06623,Trello,2023-02,14,29,191,7,4
CUST06623,Trello,2023-03,11,19,110,12,6
CUST06623,Trello,2023-04,14,24,166,12,2
CUST06623,Trello,2023-05,11,27,164,17,3
CUST06624,Loom,2023-01,2,3,14,10,3
CUST06624,Loom,2023-02,2,4,19,10,3
CUST06624,Loom,2023-03,3,5,27,4,3
CUST06624,Loom,2023-04,4,8,39,9,3
CUST06624,Loom,2023-05,5,10,56,8,3
CUST06625,Confluence,2023-01,8,20,136,11,6
CUST06625,Confluence,2023-02,7,18,153,12,7
CUST06625,Confluence,2023-03,7,19,139,12,8
CUST06625,Confluence,2023-04,9,23,145,15,5
CUST06625,Confluence,2023-05,9,20,81,12,6
CUST06626,Confluence,2023-01,4,8,42,6,3
CUST06626,Confluence,2023-02,2,4,21,11,2
CUST06626,Confluence,2023-03,4,10,70,11,2
CUST06626,Confluence,2023-04,2,4,18,9,1
CUST06626,Confluence,2023-05,2,4,21,10,0
CUST06627,Jira,2023-01,6,13,43,7,4
CUST06627,Jira,2023-02,6,12,45,12,5
CUST06627,Jira,2023-03,7,16,60,6,3
CUST06627,Jira,2023-04,8,19,92,14,5
CUST06627,Jira,2023-05,6,14,57,12,3
CUST06628,Confluence,2023-01,6,9,69,15,3
CUST06628,Confluence,2023-02,8,14,97,14,3
CUST06628,Confluence,2023-03,5,12,62,7,4
CUST06628,Confluence,2023-04,11,20,169,8,5
CUST06628,Confluence,2023-05,8,14,117,10,4
CUST06629,Trello,2023-01,5,14,71,10,4
CUST06629,Trello,2023-02,8,14,42,7,2
CUST06629,Trello,2023-03,8,13,58,10,1
CUST06629,Trello,2023-04,7,17,130,18,2
CUST06629,Trello,2023-05,7,13,43,10,3
CUST06630,Jira,2023-01,5,11,73,5,3
CUST06630,Jira,2023-02,5,12,50,8,4
CUST06630,Jira,2023-03,5,10,59,7,1
CUST06630,Jira,2023-04,7,14,70,11,1
CUST06630,Jira,2023-05,9,15,60,10,2
CUST06631,Confluence,2023-01,9,18,61,7,7
CUST06631,Confluence,2023-02,10,24,91,9,7
CUST06631,Confluence,2023-03,6,16,127,15,8
CUST06631,Confluence,2023-04,13,27,182,15,6
CUST06631,Confluence,2023-05,13,23,73,6,4
CUST06632,Confluence,2023-01,8,15,90,12,1
CUST06632,Confluence,2023-02,4,7,33,10,0
CUST06632,Confluence,2023-03,5,9,32,6,2
CUST06632,Confluence,2023-04,2,5,26,5,1
CUST06632,Confluence,2023-05,10,17,99,14,1
CUST06632,Loom,2023-01,3,5,22,7,2
CUST06632,Loom,2023-02,2,4,23,7,0
CUST06632,Loom,2023-03,6,12,71,5,1
CUST06632,Loom,2023-04,2,6,40,11,1
CUST06632,Loom,2023-05,2,5,37,13,1
CUST06633,Confluence,2023-01,2,4,27,7,0
CUST06633,Confluence,2023-02,4,7,23,7,1
CUST06633,Confluence,2023-03,4,7,26,5,0
CUST06633,Confluence,2023-04,5,8,46,14,1
CUST06633,Confluence,2023-05,2,3,17,4,1
CUST06634,Trello,2023-01,6,12,94,10,0
CUST06634,Trello,2023-02,4,10,44,10,1
CUST06634,Trello,2023-03,5,13,42,9,0
CUST06634,Trello,2023-04,4,9,40,12,0
CUST06634,Trello,2023-05,7,13,58,10,2
CUST06635,Confluence,2023-01,14,33,271,12,4
CUST06635,Confluence,2023-02,22,45,220,18,4
CUST06635,Confluence,2023-03,20,40,182,6,3
CUST06635,Confluence,2023-04,26,43,184,18,5
CUST06635,Confluence,2023-05,16,37,255,16,4
CUST06636,Bitbucket,2023-01,6,15,68,8,5
CUST06636,Bitbucket,2023-02,9,19,157,16,3
CUST06636,Bitbucket,2023-03,9,18,110,6,6
CUST06636,Bitbucket,2023-04,7,12,47,7,6
CUST06636,Bitbucket,2023-05,14,24,92,6,4
CUST06637,Confluence,2023-01,10,17,133,18,2
CUST06637,Confluence,2023-02,7,19,98,9,4
CUST06637,Confluence,2023-03,7,13,102,15,2
CUST06637,Confluence,2023-04,7,16,97,10,2
CUST06637,Confluence,2023-05,7,15,83,7,3
CUST06638,Jira,2023-01,4,9,30,6,4
CUST06638,Jira,2023-02,7,13,74,15,6
CUST06638,Jira,2023-03,6,13,88,15,3
CUST06638,Jira,2023-04,7,17,110,13,4
CUST06638,Jira,2023-05,8,19,152,14,4
CUST06639,Confluence,2023-01,8,21,98,16,4
CUST06639,Confluence,2023-02,7,12,87,17,2
CUST06639,Confluence,2023-03,10,17,98,12,2
CUST06639,Confluence,2023-04,9,19,73,15,4
CUST06639,Confluence,2023-05,8,21,64,13,2
CUST06640,Bitbucket,2023-01,14,23,76,7,2
CUST06640,Bitbucket,2023-02,12,21,85,6,4
CUST06640,Bitbucket,2023-03,9,21,160,8,1
CUST06640,Bitbucket,2023-04,10,19,131,10,4
CUST06640,Bitbucket,2023-05,9,19,109,10,2
CUST06641,Loom,2023-01,4,9,64,11,4
CUST06641,Loom,2023-02,6,11,42,14,4
CUST06641,Loom,2023-03,3,5,29,9,4
CUST06641,Loom,2023-04,6,14,85,14,5
CUST06641,Loom,2023-05,2,4,25,6,4
CUST06642,Confluence,2023-01,6,13,87,15,2
CUST06642,Confluence,2023-02,12,19,122,18,3
CUST06642,Confluence,2023-03,6,14,83,11,1
CUST06642,Confluence,2023-04,11,20,115,13,3
CUST06642,Confluence,2023-05,7,13,90,17,4
CUST06643,Confluence,2023-01,16,30,185,14,6
CUST06643,Confluence,2023-02,18,29,146,8,4
CUST06643,Confluence,2023-03,19,33,197,9,1
CUST06643,Confluence,2023-04,16,27,138,16,5
CUST06643,Confluence,2023-05,18,31,141,13,3
CUST06644,Jira,2023-01,7,18,152,17,4
CUST06644,Jira,2023-02,14,25,191,19,3
CUST06644,Jira,2023-03,9,17,56,13,5
CUST06644,Jira,2023-04,10,23,153,11,4
CUST06644,Jira,2023-05,8,18,142,8,4
CUST06645,Trello,2023-01,2,3,17,6,1
CUST06645,Trello,2023-02,3,5,37,8,3
CUST06645,Trello,2023-03,4,9,42,14,0
CUST06645,Trello,2023-04,1,3,17,6,2
CUST06645,Trello,2023-05,3,7,58,13,0
CUST06646,Trello,2023-01,12,21,147,17,2
CUST06646,Trello,2023-02,6,16,129,8,1
CUST06646,Trello,2023-03,11,21,152,15,3
CUST06646,Trello,2023-04,12,24,152,6,3
CUST06646,Trello,2023-05,9,16,123,11,1
CUST06647,Confluence,2023-01,8,20,153,15,3
CUST06647,Confluence,2023-02,12,22,131,6,4
CUST06647,Confluence,2023-03,8,20,92,13,5
CUST06647,Confluence,2023-04,15,27,210,20,2
CUST06647,Confluence,2023-05,10,22,103,6,5
CUST06648,Confluence,2023-01,11,21,141,11,4
CUST06648,Confluence,2023-02,14,28,237,14,3
CUST06648,Confluence,2023-03,10,23,146,19,0
CUST06648,Confluence,2023-04,12,23,116,6,2
CUST06648,Confluence,2023-05,9,21,120,9,0
CUST06649,Confluence,2023-01,15,29,205,11,4
CUST06649,Confluence,2023-02,11,23,154,8,3
CUST06649,Confluence,2023-03,10,25,198,12,1
CUST06649,Confluence,2023-04,9,16,50,5,5
CUST06649,Confluence,2023-05,12,23,97,15,3
CUST06650,Confluence,2023-01,5,9,43,7,5
CUST06650,Confluence,2023-02,6,10,35,4,2
CUST06650,Confluence,2023-03,8,15,120,17,4
CUST06650,Confluence,2023-04,7,12,41,13,6
CUST06650,Confluence,2023-05,4,8,33,7,5
CUST06651,Jira,2023-01,9,21,174,19,3
CUST06651,Jira,2023-02,8,21,127,13,3
CUST06651,Jira,2023-03,10,27,92,17,1
CUST06651,Jira,2023-04,9,16,60,14,2
CUST06651,Jira,2023-05,11,19,116,11,0
CUST06652,Jira,2023-01,11,23,75,5,5
CUST06652,Jira,2023-02,14,26,209,8,7
CUST06652,Jira,2023-03,8,20,164,18,4
CUST06652,Jira,2023-04,9,21,101,15,3
CUST06652,Jira,2023-05,10,22,159,8,5
CUST06653,Bitbucket,2023-01,12,26,181,14,5
CUST06653,Bitbucket,2023-02,8,18,73,14,6
CUST06653,Bitbucket,2023-03,9,21,115,16,8
CUST06653,Bitbucket,2023-04,11,25,134,16,6
CUST06653,Bitbucket,2023-05,11,24,137,7,7
CUST06654,Jira,2023-01,5,8,67,10,4
CUST06654,Jira,2023-02,4,10,51,8,2
CUST06654,Jira,2023-03,5,11,73,13,4
CUST06654,Jira,2023-04,5,10,36,8,0
CUST06654,Jira,2023-05,5,12,79,9,6
CUST06655,Bitbucket,2023-01,9,22,167,13,2
CUST06655,Bitbucket,2023-02,7,19,152,13,5
CUST06655,Bitbucket,2023-03,8,21,130,17,2
CUST06655,Bitbucket,2023-04,12,24,194,8,3
CUST06655,Bitbucket,2023-05,11,21,151,12,4
CUST06656,Trello,2023-01,4,8,46,13,2
CUST06656,Trello,2023-02,3,9,30,6,0
CUST06656,Trello,2023-03,4,8,34,8,2
CUST06656,Trello,2023-04,4,8,54,13,2
CUST06656,Trello,2023-05,2,4,24,11,0
CUST06657,Trello,2023-01,5,9,51,9,0
CUST06657,Trello,2023-02,10,19,71,11,2
CUST06657,Trello,2023-03,4,7,56,12,3
CUST06657,Trello,2023-04,7,14,87,13,4
CUST06657,Trello,2023-05,6,12,46,9,3
CUST06658,Bitbucket,2023-01,6,15,66,15,1
CUST06658,Bitbucket,2023-02,8,13,88,6,3
CUST06658,Bitbucket,2023-03,9,18,151,10,4
CUST06658,Bitbucket,2023-04,12,20,113,17,2
CUST06658,Bitbucket,2023-05,11,18,144,10,3
CUST06659,Bitbucket,2023-01,5,13,106,14,4
CUST06659,Bitbucket,2023-02,5,8,64,8,4
CUST06659,Bitbucket,2023-03,6,14,48,5,3
CUST06659,Bitbucket,2023-04,6,11,82,13,5
CUST06659,Bitbucket,2023-05,6,11,42,5,2
CUST06660,Bitbucket,2023-01,9,17,76,6,5
CUST06660,Bitbucket,2023-02,14,26,98,8,7
CUST06660,Bitbucket,2023-03,9,21,178,12,5
CUST06660,Bitbucket,2023-04,11,20,99,9,7
CUST06660,Bitbucket,2023-05,6,16,53,10,8
CUST06661,Trello,2023-01,10,19,89,13,6
CUST06661,Trello,2023-02,11,22,119,11,5
CUST06661,Trello,2023-03,7,16,130,13,4
CUST06661,Trello,2023-04,9,23,159,17,2
CUST06661,Trello,2023-05,15,26,166,15,4
CUST06662,Bitbucket,2023-01,11,21,160,18,2
CUST06662,Bitbucket,2023-02,17,28,122,6,5
CUST06662,Bitbucket,2023-03,10,19,64,9,3
CUST06662,Bitbucket,2023-04,9,23,151,12,5
CUST06662,Bitbucket,2023-05,11,24,186,10,3
CUST06663,Bitbucket,2023-01,1,1,4,2,6
CUST06663,Bitbucket,2023-02,3,7,33,12,0
CUST06663,Bitbucket,2023-03,2,3,23,5,0
CUST06663,Bitbucket,2023-04,5,8,64,10,3
CUST06663,Bitbucket,2023-05,1,2,7,5,3
CUST06664,Jira,2023-01,19,46,155,7,6
CUST06664,Jira,2023-02,28,45,226,16,5
CUST06664,Jira,2023-03,29,48,247,11,7
CUST06664,Jira,2023-04,23,52,261,20,7
CUST06664,Jira,2023-05,23,48,385,21,5
CUST06665,Trello,2023-01,9,19,65,12,0
CUST06665,Trello,2023-02,8,20,103,16,1
CUST06665,Trello,2023-03,7,17,130,10,4
CUST06665,Trello,2023-04,11,23,125,6,0
CUST06665,Trello,2023-05,9,21,151,11,3
CUST06666,Confluence,2023-01,4,9,44,7,0
CUST06666,Confluence,2023-02,5,11,40,11,2
CUST06666,Confluence,2023-03,4,8,35,12,0
CUST06666,Confluence,2023-04,5,12,55,7,0
CUST06666,Confluence,2023-05,3,7,29,10,1
CUST06667,Confluence,2023-01,3,6,45,8,4
CUST06667,Confluence,2023-02,4,9,63,10,2
CUST06667,Confluence,2023-03,5,8,49,14,2
CUST06667,Confluence,2023-04,4,7,27,9,3
CUST06667,Confluence,2023-05,3,8,51,13,3
CUST06668,Confluence,2023-01,6,11,48,11,5
CUST06668,Confluence,2023-02,5,9,33,8,2
CUST06668,Confluence,2023-03,8,14,109,13,2
CUST06668,Confluence,2023-04,5,13,83,7,1
CUST06668,Confluence,2023-05,6,12,89,6,2
CUST06669,Trello,2023-01,7,15,76,7,2
CUST06669,Trello,2023-02,7,16,53,13,3
CUST06669,Trello,2023-03,5,11,86,15,0
CUST06669,Trello,2023-04,8,15,57,12,0
CUST06669,Trello,2023-05,5,13,108,12,2
CUST06670,Confluence,2023-01,13,31,249,21,0
CUST06670,Confluence,2023-02,16,28,186,14,2
CUST06670,Confluence,2023-03,11,22,103,17,3
CUST06670,Confluence,2023-04,13,27,145,12,2
CUST06670,Confluence,2023-05,16,28,138,18,2
CUST06671,Trello,2023-01,13,24,81,12,2
CUST06671,Trello,2023-02,12,25,122,17,2
CUST06671,Trello,2023-03,10,23,183,18,1
CUST06671,Trello,2023-04,15,30,92,12,2
CUST06671,Trello,2023-05,14,23,136,8,3
CUST06672,Bitbucket,2023-01,10,22,73,16,7
CUST06672,Bitbucket,2023-02,12,26,89,11,5
CUST06672,Bitbucket,2023-03,14,24,125,13,4
CUST06672,Bitbucket,2023-04,8,20,67,14,5
CUST06672,Bitbucket,2023-05,13,27,217,17,6
CUST06673,Confluence,2023-01,5,12,93,17,5
CUST06673,Confluence,2023-02,6,16,91,14,5
CUST06673,Confluence,2023-03,9,15,59,14,7
CUST06673,Confluence,2023-04,5,14,113,15,3
CUST06673,Confluence,2023-05,7,11,40,6,7
CUST06674,Loom,2023-01,7,12,73,10,6
CUST06674,Loom,2023-02,8,17,114,13,2
CUST06674,Loom,2023-03,10,18,129,18,3
CUST06674,Loom,2023-04,9,21,118,8,5
CUST06674,Loom,2023-05,7,18,139,13,6
CUST06675,Loom,2023-01,7,13,69,10,4
CUST06675,Loom,2023-02,9,15,63,8,3
CUST06675,Loom,2023-03,9,16,134,17,3
CUST06675,Loom,2023-04,6,14,50,8,2
CUST06675,Loom,2023-05,7,15,109,9,3
CUST06676,Jira,2023-01,3,8,37,13,2
CUST06676,Jira,2023-02,4,7,57,5,6
CUST06676,Jira,2023-03,4,11,89,13,3
CUST06676,Jira,2023-04,6,13,89,6,7
CUST06676,Jira,2023-05,6,11,67,6,4
CUST06677,Confluence,2023-01,5,10,69,6,3
CUST06677,Confluence,2023-02,9,16,75,8,5
CUST06677,Confluence,2023-03,7,13,103,6,3
CUST06677,Confluence,2023-04,9,16,108,8,1
CUST06677,Confluence,2023-05,11,18,82,6,4
CUST06678,Jira,2023-01,10,24,88,12,2
CUST06678,Jira,2023-02,9,19,64,11,3
CUST06678,Jira,2023-03,8,16,103,11,2
CUST06678,Jira,2023-04,8,18,123,13,2
CUST06678,Jira,2023-05,12,24,108,14,2
CUST06679,Bitbucket,2023-01,13,31,202,9,3
CUST06679,Bitbucket,2023-02,12,31,125,10,4
CUST06679,Bitbucket,2023-03,13,24,161,17,4
CUST06679,Bitbucket,2023-04,9,22,75,8,3
CUST06679,Bitbucket,2023-05,13,25,79,16,0
CUST06680,Confluence,2023-01,7,19,85,15,1
CUST06680,Confluence,2023-02,5,12,85,16,5
CUST06680,Confluence,2023-03,10,17,127,11,5
CUST06680,Confluence,2023-04,9,19,157,18,2
CUST06680,Confluence,2023-05,8,14,55,5,3
CUST06681,Jira,2023-01,9,17,93,6,3
CUST06681,Jira,2023-02,5,13,44,10,4
CUST06681,Jira,2023-03,6,14,75,10,2
CUST06681,Jira,2023-04,11,19,127,14,2
CUST06681,Jira,2023-05,8,13,42,5,2
CUST06682,Bitbucket,2023-01,10,16,74,5,6
CUST06682,Bitbucket,2023-02,7,14,119,12,5
CUST06682,Bitbucket,2023-03,7,13,53,13,7
CUST06682,Bitbucket,2023-04,7,14,64,14,3
CUST06682,Bitbucket,2023-05,12,19,100,8,3
CUST06683,Bitbucket,2023-01,11,22,110,14,2
CUST06683,Bitbucket,2023-02,9,16,72,10,2
CUST06683,Bitbucket,2023-03,6,12,43,11,2
CUST06683,Bitbucket,2023-04,9,17,141,12,3
CUST06683,Bitbucket,2023-05,9,16,93,15,1
CUST06684,Bitbucket,2023-01,3,5,30,8,0
CUST06684,Bitbucket,2023-02,4,10,60,8,2
CUST06684,Bitbucket,2023-03,2,4,33,11,4
CUST06684,Bitbucket,2023-04,4,6,47,11,1
CUST06684,Bitbucket,2023-05,3,6,43,7,1
CUST06685,Trello,2023-01,8,20,61,12,2
CUST06685,Trello,2023-02,10,21,90,12,4
CUST06685,Trello,2023-03,12,20,95,9,2
CUST06685,Trello,2023-04,10,20,75,11,3
CUST06685,Trello,2023-05,10,22,148,13,2
CUST06686,Confluence,2023-01,22,41,325,10,1
CUST06686,Confluence,2023-02,16,27,128,8,4
CUST06686,Confluence,2023-03,23,37,310,21,2
CUST06686,Confluence,2023-04,17,41,272,18,4
CUST06686,Confluence,2023-05,17,38,196,15,4
CUST06687,Bitbucket,2023-01,3,6,32,7,2
CUST06687,Bitbucket,2023-02,4,10,76,11,3
CUST06687,Bitbucket,2023-03,5,12,99,8,3
CUST06687,Bitbucket,2023-04,5,10,43,12,0
CUST06687,Bitbucket,2023-05,7,11,66,8,0
CUST06688,Trello,2023-01,4,8,60,9,4
CUST06688,Trello,2023-02,9,17,138,17,4
CUST06688,Trello,2023-03,6,13,59,15,2
CUST06688,Trello,2023-04,6,12,62,5,2
CUST06688,Trello,2023-05,6,15,81,13,3
CUST06689,Bitbucket,2023-01,3,5,32,9,1
CUST06689,Bitbucket,2023-02,5,12,75,7,4
CUST06689,Bitbucket,2023-03,4,8,45,14,0
CUST06689,Bitbucket,2023-04,6,10,69,13,1
CUST06689,Bitbucket,2023-05,2,3,13,5,0
CUST06690,Trello,2023-01,13,22,73,8,3
CUST06690,Trello,2023-02,9,22,123,14,3
CUST06690,Trello,2023-03,11,25,108,11,1
CUST06690,Trello,2023-04,10,26,184,16,1
CUST06690,Trello,2023-05,12,21,73,15,4
CUST06691,Bitbucket,2023-01,7,14,86,16,6
CUST06691,Bitbucket,2023-02,8,18,66,9,6
CUST06691,Bitbucket,2023-03,10,20,79,15,5
CUST06691,Bitbucket,2023-04,10,18,123,9,7
CUST06691,Bitbucket,2023-05,7,17,77,15,3
CUST06692,Loom,2023-01,6,10,61,9,3
CUST06692,Loom,2023-02,10,18,132,11,5
CUST06692,Loom,2023-03,8,16,116,15,2
CUST06692,Loom,2023-04,5,13,58,7,3
CUST06692,Loom,2023-05,5,13,51,11,3
CUST06693,Jira,2023-01,10,16,109,10,0
